"Tweet ID","Tweet Text","Label"
"364383457545162754","highly radioactive water is seeping into the ocean from japan's crippled fukushima nuclear plant URL <end>","rumor"
"364589696573124609","fukushima : highly radioactive water seeping into the ocean URL <end>","rumor"
"365052155385749505","revealed : #fukushima leaking radioactive water for ' 2 years ' , 300 tons flowing into pacific daily URL <end>","rumor"
"365497016098369536","water leaks at fukushima could contaminate entire pacific ocean URL <end>","rumor"
"366025766183514112","japanese government says fukushima nuclear plant is leaking 300 tons of radioactive water into the ocean every day URL <end>","rumor"
"369506008172740608","fukushima nuclear plant leaking 300 tons of radioactive water into the pacific every day : URL <end>","rumor"
"370855596050108416","fukushima's new looming crisis : radioactive groundwater seeping toward pacific ocean , @mariyamaguchi reports : URL - jm <end>","rumor"
"372489152903643136","fukushima now in state of emergency , leaking 300 tons of radioactive water into the ocean daily learn more : URL <end>","rumor"
"372901260183494656","fukushima – toxic water leak a level 3 serious incident URL fuck you tepco ! fucking ocean is boiling ! ! ! #yan <end>","rumor"
"376982539132366848","j . k . rowling is working on an 8th harry potter book . <end>","rumor"
"377002232257855488","j . k . rowling is working on an 8th harry potter book . <end>","rumor"
"377519445578895360","ahh ! ! @jk_rowling has an encyclopedia in the works for #harrypotter ! ! & #pottermore is now open ! ! :d URL <end>","rumor"
"380055172896272384","a city in louisiana has made "" twerking "" illegal , imposing a punishment of 30 days in jail for a first offense <end>","rumor"
"380140114552188928","can twerking in louisiana really get you a "" mandatory 30 days in jail "" ? ! URL <end>","rumor"
"386682163862986752","fox : obama offers "" to pay out of his own pocket for the museum of muslim culture . "" their source : a satire website URL <end>","rumor"
"386998038004113409","this is a new low . obama spent money to close natl parks but shut down the amber alert website . look for yourself : URL <end>","rumor"
"387006553124896768","barack obama has doj shut down the amber alert system ... so , we can add dead kids to the lengths he's is willing to go in his shutdown game . <end>","rumor"
"387006700609228801","really ? amber alert website goes dark under government shutdown URL <end>","rumor"
"387007120689737729","by all means , let's turn over healthcare decision making to people willing to shut down the amber alert website out of spite . <end>","rumor"
"387009577763360768","really ? amber alert website goes dark under government shutdown URL <end>","rumor"
"387010299536355328","as a former federal agent i find this story hard to believe , even for this white house . URL #spitehouse <end>","rumor"
"387021726007042051","cruz stood 21 hours for freedom . obama won't stand for missing children . #amberalert #shutdown <end>","rumor"
"387030572779847680","non-essential services shutdown ? can someone explain to me how URL is essential while URL is not ? <end>","rumor"
"387031585834278912","obama has shut down amber alert website to find missing children but still has fuel economy website up URL <end>","rumor"
"387041762331471872","obama keeps michelle's URL site running despite the shutdown but URL is shutdown because ? #spitehouse <end>","rumor"
"387050178932654080","obama has taken down amber alert website during shutdown , but michelle's let's move site is still up . at least missing kids won't be thirsty <end>","rumor"
"387220814531395584","amber alert website , which shows critical missing children bulletins , is offline due to government shutdown URL <end>","rumor"
"387233034350514176","if amber alert really had to shutdown b / c of lack of funds , as obama said , why did it go back up today after bad pr ? #governmentshutdown <end>","rumor"
"387236601450864641","white house #shutdown URL , but are posting alerts on him getting a sandwich . URL <end>","rumor"
"387281927427727360","never thought i'd see the day when obama would play politics with kids . URL #pjnet URL <end>","rumor"
"387309869080281088","it says a lot about your worldview that you hear obama is donating a muslim museum and it makes sense to you : URL <end>","rumor"
"387353560356118528","a claim that #obama used the #shutdown to scuttle the amber alert system reveals an ignorance about amber alerts . URL <end>","rumor"
"407156621450571777"," r . i . p to the driver who died with paul walker that no one cares about because he wasn't famous  omg :( <end>","rumor"
"407158558158254081","paul walker's friends and castmates poured out their hearts overnight URL #rippaulwalker <end>","rumor"
"407159686786732032","paul walker's fast and the furious costars and more react to the actor's tragic death : URL <end>","rumor"
"407162181059612672","paul walker died at the age of 40 saturday . our hearts go out to his family and friends : URL <end>","rumor"
"407163499723624449","paul walker died shortly after attending a charity event for his organization reach out worldwide URL <end>","rumor"
"407163869673443328","woke up to news of paul walker's death and a train derailment in the bronx that left at least 4 dead . have to remember how lucky we can be . <end>","rumor"
"407164247768977409","r . i . p to the driver who died with paul walker that no one cares about because he wasn't famous . <end>","rumor"
"407164597511393280","r . i . p to the driver that died with paul walker that no one cares about because he wasn't famous . <end>","rumor"
"407167258452971520","paul walker mourned by vin diesel and more ' fast & furious ' co-stars URL #rippaulwalker URL <end>","rumor"
"407167928313081856"," fast & furious  stars heartbreakingly mourn paul walker's death URL URL <end>","rumor"
"407169212428206080","#rip to the driver who died with #paulwalker that no one cares about because he wasn't famous . <end>","rumor"
"407169699559247872","celebrities , friends and co-stars react to paul walker's tragic death . #rippaulwalker URL URL <end>","rumor"
"407169885345943552","r . i . p to the driver who died with paul walker that no one cares about because he wasn't famous <end>","rumor"
"407170170533064705","last picture of paul walker taken before his death in a car crash . #rippaulwalker fast & furious won't be same w / o u . URL "" <end>","rumor"
"407170443443859456","r . i . p . roger rodas , the ceo / racer who died with paul walker yesterday . he was originally from santa ana , el salvador . <end>","rumor"
"407173794583695360","paul walker's genuinely admirable history of organizing & participating in international disaster relief missions : URL <end>","rumor"
"407176055657484289","the last photo of paul walker , taken just before the crash that killed him . rip URL <end>","rumor"
"407176873605865472","new info on the crash that killed paul walker URL #rippaulwalker <end>","rumor"
"407177474788057088","r . i . p to the driver that died with paul walker that no one cares about because he wasn't famous . <end>","rumor"
"407179055763836928","did speed play a part in paul walker's death ? URL <end>","rumor"
"407181813174788096","paul walker's co-stars take to twitter to share their condolences following his death URL #rippaulwalker #teampw <end>","rumor"
"407182194206322689","the motoring world responds to paul walker's death URL URL <end>","rumor"
"407182466613792768","fan of "" fast & furious "" actor paul walker shocked by his death as memorial grows URL URL <end>","rumor"
"407184707118309376","remembering paul walker : fast and furious star was "" so happy "" hours before his tragic death URL <end>","rumor"
"407184730988097536","my heart goes out to loved ones and fans of paul walker , who died in a car wreck saturday . word is he was a really good dude . #rippaulwalker <end>","rumor"
"407185422523977728","so paul walker is still alive ? dead or alive sia ? ! #paulwalker URL <end>","rumor"
"407187197427593217"," paul walker's character in fast and the furious was named  brian "" , brian from family guy also died this week , both deaths involved cars . "" umm <end>","rumor"
"407188779255222273","paul walker remembered : celebs react to ' fast and furious ' star's death URL <end>","rumor"
"407189015582887936","rip roger rodas the man who died with paul walker in the fatal car crash #dontforgethim URL <end>","rumor"
"407191058108256257","r . i . p paul walker ♥ he died doing what he loved ♥ URL <end>","rumor"
"407191144880439298","im still on that paul walker situation i can't believe he died especially in a car . <end>","rumor"
"407192027714322432","hard to believe paul walker died yesterday . no more fast & furious . way too young . #rip URL <end>","rumor"
"407192126032986112","ap video : police say speed was a factor in an l . a . crash that killed 2 , including "" fast & furious "" actor paul walker : URL <end>","rumor"
"407192370040803329","remembering paul walker : URL URL <end>","rumor"
"407197113286545409","paul walker's character name on fast and furious was brian . brian from family guy died in a car accident . coincidence ? i think not <end>","rumor"
"407197672702214144","prayers to our friend , tyrese . his emotional message about paul walker got us choked up ... URL <end>","rumor"
"407198255793987584","2013 was doing alright till i found out paul walker died .. <end>","rumor"
"407198615137181696","r . i . p roger rodas the man who died with paul walker that everybody forgot about .. #rippaulwalker #riprogerrodas URL <end>","rumor"
"407205009676587009","the sudden & tragic death of #paulwalker reminds us that we shouldn't take even a moment for granted bc it can be over in a blink #sosad <end>","rumor"
"407205235682050048","r . i . p to the driver that died with paul walker that no one cares about because he wasn't famous <end>","rumor"
"407205404075376640","r . i . p to the driver who died with paul walker that no one cares about because he wasn't famous . <end>","rumor"
"407206094747209728","r . i . p to roger rodas who died alongside paul walker URL <end>","rumor"
"407209131351629824","we send our deepest condolences to the family and friends of paul walker and roger rodas . URL URL <end>","rumor"
"407209222850756608","r . i . p rodger rodas the guy no one seems to care about because he's not famous ( died with paul walker ) URL <end>","rumor"
"407209892013821952","r . i . p roger rodas the man who died with paul walker that everybody forgot about .. #rippaulwalker #riprogerrodas URL <end>","rumor"
"407211258304552960","paul walker was doing good and giving back on the day of his tragic death : URL <end>","rumor"
"407212665350942720","' fast and furious ' cast mourns paul walker's death URL <end>","rumor"
"407213757048160256","r . i . p paul walker ... he died doing what he loved ... and that's going fast . URL <end>","rumor"
"407213772328022016","fast and furious star paul walker dead in car crash . what next , samuel l jackson killed by snakes on a plane ? <end>","rumor"
"407217471473451008","paul walker's death keeps getting more ironic ... the driver , roger rodas , was a former racecar driver #rip URL <end>","rumor"
"407217865973329920","rip roger rodas , the man who died with paul walker . #rippaulwalker #riprogerrodas URL <end>","rumor"
"407218583135997953","r . i . p . to roger rodas , the guy that died with paul walker . he's human too URL <end>","rumor"
"407223928084766721","paul walker's death : ' fast & furious 7 ' delayed but won't be scrapped URL <end>","rumor"
"407229989902225408","his movies brought thrills and laughter to millions . can't believe he died in car crash rip paul walker URL <end>","rumor"
"407231591191035904","paul walker died too fast , i'm furious .. :/ <end>","rumor"
"407231740764508161","r . i . p to the driver who died with paul walker that no one cares about because he wasn't famous . <end>","rumor"
"407232661107642368","the five movie roles that made us fall in love with paul walker URL #rippaulwalker URL <end>","rumor"
"407233172380733441","paul walker's last pic before his death in car accident :'( #rip #paulwalker URL <end>","rumor"
"407234399093022720","also , rip roger rodas the man who died along with paul walker that seems to never be mentioned URL <end>","rumor"
"407236151167025152","r . i . p to the driver that died with paul walker that no one cares about because he wasn't famous . <end>","rumor"
"407244865018155008","i can't belive people are comparing paul walker's death to brian from family guy . shows how stupid and ignorant people are . <end>","rumor"
"407248574099894272","fast and furious 7 "" delayed "" but "" won't be scrapped "" following paul walker's death : report URL <end>","rumor"
"407253198395555840","fast & furious 7 might still come out even after paul walker's death URL <end>","rumor"
"407253554039386112","tyrese at the crash site , where paul walker died , i proper feel for him URL <end>","rumor"
"407254590363426816","fast and furious 7 "" delayed "" but "" won't be scrapped "" following paul walker's death : report URL <end>","rumor"
"407258075502899200","this is the driver that died in the accident with paul walker . don't forget about him just because he's not famous . URL <end>","rumor"
"407262869152358400","paul walker was "" so happy "" hours before his tragic death URL <end>","rumor"
"407262953533353984","late actor paul walker's admirable history of organizing & participating in international disaster relief missions : URL <end>","rumor"
"407264593027670016","rip to the driver roger that died with paul walker that no one talks about because he wasn't famous . URL <end>","rumor"
"407267881131732992","watch : paul walker's last trailer for the film hours . the movie is set to release in two weeks . URL <end>","rumor"
"407269894938718208","tmz posted this two days before paul walker died ... #illuminati URL <end>","rumor"
"407275991610818560","paul walker's death brought out the worst in some twitter users . i compiled the stupidity for @vice URL <end>","rumor"
"407279190913069056","fast & furious franchise responds to paul walker's death : URL URL <end>","rumor"
"407290084593913856","rip to the driver who was also killed along with paul walker who no one seems to care about ... URL <end>","rumor"
"407290871856369664","r . i . p paul walker , why are people making jokes about his death ? not funny at all ! <end>","rumor"
"407292452060815360","in the wake of paul walker's tragic death , what's the future of the @fastfurious movies ? URL #rippaulwalker <end>","rumor"
"427652211414274048","ex-marlboro man dies from smoking-related disease ... URL <end>","rumor"
"427662266993889280","actor who portrayed marlboro man in cigarette ads in late 1970s dies from smoking-related disease : URL <end>","rumor"
"427666815842414592","ex-marlboro man dies from smoking - related disease URL via @fox411 <end>","rumor"
"427689948398231552","actor eric lawson who portrayed the marlboro man dies from chronic obstructive pulmonary disease : URL <end>","rumor"
"427690961280696320","man who portrayed the marlboro man in the 1970s dies from smoking-related disease URL <end>","rumor"
"427725166127226881","eric lawson , former ' marlboro man ' in cigarette ads dies of smoking-related disease URL URL <end>","rumor"
"427762638274437120","actor who played marlboro man in ads dies from smoking-related disease URL <end>","rumor"
"427780584979836929","marlboro ad man eric lawson dies of chronic lung disease URL @guardianworld <end>","rumor"
"427831952826449920","ex-marlboro man dies from smoking-related disease - URL <end>","rumor"
"427846006600777729","marlboro man dies of smoking-related disease URL URL <end>","rumor"
"427924694663454720","actor who played marlboro man in ads dies from smoking-related disease URL <end>","rumor"
"427944719612915712","ex-marlboro man dies from smoking-related disease URL <end>","rumor"
"428366153149194240","#obamacare will soon require you to get an rfid chip implanted into your skin to monitor and track you . <end>","rumor"
"435998882250899456","what if talking angela is actually boris laursen he be like "" i just stole all your personal information what are you going to do about it "" <end>","rumor"
"436074888638763008"," talking angela gets ur personal info  "" he's a kidnapper "" "" he watches u through ur camera "" URL <end>","rumor"
"436089462326849536","omfg read this its my personal experience with talking angela URL <end>","rumor"
"436157173161144321"," talking angela gets ur personal info  "" he's a kidnapper "" "" he watches u through ur camera "" URL <end>","rumor"
"436157398269849602","hot pockets recall involves meat from place fda says "" processed diseased and unsound animals . URL URL <end>","rumor"
"450341615979069440"," @dangerburgundy : @joerogan what ... successful clone of dinosaurs URL  holy shit , is that real ? <end>","rumor"
"455525437351800832","why is my grandpa tryin to tell me leonardo dicapro is gonna play martin luther king in a movie .. lol ! <end>","rumor"
"470025166760980483","where is michelle obama's hashtag for meriam ibrahim ? she's pregnant and sentenced to die URL URL <end>","rumor"
"482880640560271361","religious subjugation ? u . s . troops in bahrain getting ramadan training . URL #tcot <end>","rumor"
"489794369487380480","breaking : malaysian airlines passenger ' shot down ' near russian border in ukraine URL URL <end>","rumor"
"489794593580650497","breaking : malaysia airlines passenger ' shot down ' near russian border in ukraine URL URL <end>","rumor"
"489794696013967360","breaking : malaysian airlines passenger ' shot down ' near russian border in ukraine URL URL <end>","rumor"
"489796088338341888","breaking : malaysia airlines plane ' shot down ' was carrying 295 people URL URL <end>","rumor"
"489796998615547904","breaking : malaysia airlines plane ' shot down ' travelling from amsterdam to kuala lumpur URL URL <end>","rumor"
"489798219283857408","ukrainian minister says rebels shot down #mh17 malaysia airlines plane URL URL <end>","rumor"
"489798752358916096","malaysia airlines plane mh17 ' shot down in ukraine near russian border ' URL URL <end>","rumor"
"489800427152879616","malaysia airlines says it lost contact with plane that was flying in ukrainian airspace URL URL <end>","rumor"
"489802446001434625","latest so far on shot down malaysia airlines plane #mh17 URL URL <end>","rumor"
"489812926828924928","#mh17 was shot down by "" terrorists , "" an advisor to ukraine's minister of internal affairs says URL URL <end>","rumor"
"489816746405007360","first photo from the malaysia airlines crash site in ukraine . via @reuters URL #mh17 URL <end>","rumor"
"489818014364086273","#mh17 is believed shot down with old soviet-built buk surface-to-air missile system . URL URL <end>","rumor"
"489820657291911168","reported photographs from malaysia airlines #mh17 crash : URL URL <end>","rumor"
"489829414704648192","เผยกบฏย ู เครนอาจเข ้ าใจผ ิ ดค ิ ดว ่ า #mh17 เป ็ นเคร ื ่ องบ ิ นทหารย ู เครนร ุ กล ้ ำ / 14 ก . ค . ก ็ เพ ิ ่ งย ิ งตกไปลำ URL URL <end>","rumor"
"489833932813516800","this is the surface-to-air missile ukraine says shot down malaysia airlines plane URL URL <end>","rumor"
"489836271049928704","could a buk surface-to-air missile system have brought down malaysia airlines flight 17 ? URL #mh17 URL <end>","rumor"
"489836441120145408","first pics from the site in ukraine where #mh17 crashed URL URL <end>","rumor"
"489841070818488320","' nine britons and 80 children ' feared dead after flight #mh17 ' shot down ' URL URL <end>","rumor"
"489854703321509888","' nine britons , 23 us citizens and 80 children ' feared dead after #mh17 jet ' shot down ' URL URL <end>","rumor"
"489872119158046720","latest : malaysia airlines #mh17 shot down by a surface-to-air missile , u . s . officials say URL URL <end>","rumor"
"489872500462190593","new . leaked phone call between rebel leader & russian intel agent : "" cossacks "" shot down #mh17 . URL URL <end>","rumor"
"489874311143260160",". @vp biden : malaysia airlines #mh17 was ' shot down not an accident . blown out of the sky . ' URL <end>","rumor"
"489887806018183168","malaysia airlines executive releases partial list of passengers ' nationalities : URL URL #mh17 <end>","rumor"
"489902412900343809","update : rebel leader in recorded call : we just shot down a plane ( english subtitles ) URL #mh17 URL <end>","rumor"
"489968646014246912","here's the passenger breakdown by nationality : URL #mh17 URL <end>","rumor"
"489970164469751808","current passenger breakdown by nationality - via @theage @smh #mh17 URL URL <end>","rumor"
"489974591985840128","ukraine officials say malaysian jet was shot down by a buk missile system URL #mh17 URL <end>","rumor"
"489975398151618560","a memorial for #mh17 victims forms near the netherlands embassy in kiev : URL ( roman pilipey / epa ) URL <end>","rumor"
"490080544949276672","ukraine officials say malaysia plane #mh17 was shot down by a buk missile system URL URL <end>","rumor"
"490136764619948032","the fact that malaysia airlines #mh17 was shot down may hinder insurance payouts URL URL <end>","rumor"
"490141776984825856","u . s intel : missile that hit #mh17 was most likely fired by pro-russian separatists . details : URL URL <end>","rumor"
"491200302365040640","who shot down the plane ? where are the black boxes ? 8 unanswered questions from #mh17 : URL URL <end>","rumor"
"491591245152935936","a russian officer "" pushed that button deliberately "" & shot down #mh17 , ukrainian gov . says : URL URL <end>","rumor"
"495305620342714369","tesla says it's broken ground near reno , nevada for a $ 5 billion battery plant : URL URL <end>","rumor"
"495365942726381568","#riphulkhogan . you lifted weights , but you also lifted my heart . <end>","rumor"
"495366618818830336","#riphulkhogan my heart is ripping like your shirt . wwe'll miss you . <end>","rumor"
"495583434954514432","bird pooped on #putin when he was saying "" violence begets violence "" at the opening of monument to the 1st world war . URL <end>","rumor"
"496698590153416704"," justin bieber ringtone saves russian fisherman from potentially fatal bear attack .  <end>","rumor"
"497073936077959169","#breaking : justin bieber thwarts bear attack ! ! URL URL <end>","rumor"
"499366666300846081","line of police cars with high beams on greets anyone trying to enter #ferguson . it's shut down . no media allowed . URL <end>","rumor"
"499368931367608320","currently the #foxnews website has zero , repeat , zero coverage of the #ferguson protests , probably due to lack of cowboy hats . <end>","rumor"
"499612545909415938","nearly 7k blacks were murdered last yr--almost all by other blacks . a tiny % were unarmed-killed-by-cop . where's al , jesse ? #tcot #ferguson <end>","rumor"
"499679379820412928","confirmed : #mikebrown had no criminal record . URL #ferguson URL <end>","rumor"
"499683602452717569","confirmed : this is irrelevant . rt @ksdknews : confirmed : #mikebrown had no criminal record . URL #ferguson <end>","rumor"
"500258409988763649","name of #ferguson cop is expected to be released by 9 et , police chief says : URL ( j . b . forbes , ap ) URL <end>","rumor"
"500270780832174080","police in #ferguson plan to release name of officer who shot unarmed teen michael brown : URL URL <end>","rumor"
"500278045597368320","urgent : darren wilson is the police officer who shot mike brown URL #ferguson URL <end>","rumor"
"500278294055768064","ferguson police chief : officer involved in shooting of michael brown was darren wilson , a 6 - year veteran with no disciplinary record <end>","rumor"
"500279160795721728","question for #ferguson police chief ? if officer darren wilson was in pursuit of a robbery suspect , why tell kids to get out of the road ? lie <end>","rumor"
"500279189405433858","that was very "" slick "" of the police chief to create a narrative that #mikebrown was a "" suspect "" in a robbery ! #ferguson <end>","rumor"
"500280422295937024","darren wilson is a six year veteran of the #ferguson police and had no disciplinary actions against him . <end>","rumor"
"500280838710247424","police reports released this morning indicate mike brown was a suspect in a "" strong-armed "" robbery in #ferguson <end>","rumor"
"500281094239817728","#mikebrown wanted to walk down the street . and he is dead . and the #ferguson pd is using his silence in death to make him a criminal . <end>","rumor"
"500281131057811456","breaking news : according to documents released to the press , #mikebrown was connected to an earlier robbery #ferguson URL <end>","rumor"
"500284699546517505","if there is surveillance of a robbery why release stills and not the video itself ? #ferguson <end>","rumor"
"500286058664579072","update : #ferguson police release stills from convenience store footage showing robbery URL URL <end>","rumor"
"500288349924782080","did anyone think of comparing the clothes that #mikebrown was wearing when he was laying on the street to the security footage ? #ferguson <end>","rumor"
"500290456845299714","here's the police report . somehow #ferguson cops valued a box of swishers at nearly $ 50 . time to stop smokin i guess URL <end>","rumor"
"500294803402137600","photos of alleged robbery involving michael brown in #ferguson ( via police ) URL URL <end>","rumor"
"500295393301647360","the other day i asked a manager at the #ferguson market if police had requested surveillance video . she said no . <end>","rumor"
"500298752469770240","shoot unarmed kid . conceal evidence . impose martial law . harass reporters . smear the victim . worst . police . ever . #ferguson #mikebrown <end>","rumor"
"500303431928922113","reminder : forget the robbery , forget the minor looting . nothing justifies militarized police pointing sniper rifles at journalists #ferguson <end>","rumor"
"500307001629745152","it appears that #ferguson pd are trying to assassinate mike brown's character after literally assassinating mike brown . <end>","rumor"
"500308076004929537","possible "" robbery "" took place and bam ! like magic it's as if another unarmed black youth being murdered has been forgotten #smh #ferguson <end>","rumor"
"500319675797209088","if we shot everyone in the street for stealing , imagine the carnage on wall st . #mikebrown #ferguson <end>","rumor"
"500319801344929795","the day #ferguson cops told a dirty , bloody lie ( via @thedailybeast ): URL URL <end>","rumor"
"500327106824245249","all weekend ppl will be talking about the "" robbery "" instead of the shooting bc #ferguson pd didn't release any info about the shooting . <end>","rumor"
"500327120770301952","how many white celebrities have been caught shoplifting and end up dead in streets ? i'll wait . #ferguson <end>","rumor"
"500332933098385408","if you can justify shooting an unarmed teenager by saying "" he might have been committing a misdemeanor "" you are a fucking asshole . #ferguson <end>","rumor"
"500341884678836224","hobby lobby asks #ferguson pd for clarification : "" we thought chopping off someone's hand was the maximum penalty for shoplifting "" <end>","rumor"
"500347114975944705","new link : #ferguson police release video they say shows a robbery involving #michaelbrown : URL URL <end>","rumor"
"500354773133299713","in 2009 , #ferguson police beat a man and charged him for bleeding on them : URL <end>","rumor"
"500363126294863876","the #ferguson police chief just basically confirmed #mikebrown was gunned to death for the crime of walking in the street ? horrific . <end>","rumor"
"500363740311982081","what's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid . #ferguson <end>","rumor"
"500371149713178625","in what world do you let a cop who killed someone leave town ? URL #ferguson <end>","rumor"
"500377145349521411","to be clear : an unarmed teenager possibly stealing a box of cigars does not warrant being shot to death by the police . #ferguson <end>","rumor"
"500378522788315137","#ferguson police : officer involved in fatal shooting of michael brown didn't know he was suspect in alleged robbery . URL <end>","rumor"
"500381163866062848","report : #ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 URL <end>","rumor"
"500389488217309184","#ferguson chief let most of day go by b4 disclosing ( after repeated qs ) that cop who killed #mikebrown knew nothing about robbery . danger <end>","rumor"
"500391222075076610","store owner told @fox2now monday that there was a theft , but said it was not michaelbrown ; said it was someone else #ferguson <end>","rumor"
"500394061887709184","the press conf makes #ferguson pd look like they've gone from stonewalling to counter punching . we give up a name , we drag his thru the mud . <end>","rumor"
"500413818368184321","remarkably , despite the military-style police presence in #ferguson , a known killer was able to skip town URL <end>","rumor"
"501474962935648256","the first general killed in a combat zone since vietnam , it is a travesty that obama did not attend major general harold greene's funeral <end>","rumor"
"501760566160289794","78 were arrested overnight in ferguson , more than double the total reported by authorities URL URL <end>","rumor"
"501774251901198336","a list of overnight arrests in ferguson shows a much higher number than officials reported URL URL <end>","rumor"
"501774615837163521","list of overnight arrests in #ferguson much higher than officials reported URL URL via @fergusonunity <end>","rumor"
"501781217411215360","78 , not 31 , arrested overnight in #ferguson . URL <end>","rumor"
"501785003144273921","nbc : arrest records show #ferguson cops jailed twice as many people last night as they originally claimed . URL <end>","rumor"
"501827465032237056","#isis beheads photojournalist james wright foley in a massage to us to end its intervention in #iraq . URL <end>","rumor"
"501881262240694272","please pray for steven sotloff , [ another captive american ] that #isis has threatened to behead . #tcot URL <end>","rumor"
"501934077612941312","wapo : ' british examining [ foley ] video ... to compare it with former guantanamo bay prisoners ... believed to have joined the islamic state . ' <end>","rumor"
"503498696273965056"," key [ foley beheading ] suspect is abdel majed bary , 23 , who left his $ 1m west london home last year … .  URL <end>","rumor"
"503609826128044032","suspect in beheading of journalist james foley named as 24 y / o abdel-majed abdel bary . URL <end>","rumor"
"503610065769598976","#breaking : suspect in beheading of journalist james foley named as 24 y / o abdel-majed abdel bary . URL via @israelbreaking <end>","rumor"
"503714147138166784","looks so innocent without the hood . you would never think this london rapper , abdel-majed abdel bary , beheaded foley URL <end>","rumor"
"504106473467944960","this audio tape played on #cnn seems to corroborate witness accounts that #darrenwilson kept shooting after #michaelbrown tried to surrender <end>","rumor"
"504109775358287872","@antoniofrench alleged new shooting audio of #michaelbrown / URL <end>","rumor"
"504131150429061121","breaking : fbi uncovers new audio from neighbor on skype , lawyer counts 11 shots #mikebrown URL URL <end>","rumor"
"504131654810877952","attorney : new audio reveals pause in gunfire when michael brown was shot . URL <end>","rumor"
"504243239084236800","new audio recording reveals shots , pause , more shots at mike brown killing.more shots than 6 fired . URL <end>","rumor"
"504244627680272384","cnn : new audio reveals 10 shots fired at michael brown . cluster of 6 ... a pause ... and then 4 more URL <end>","rumor"
"504267796424163328","can new audio help the michael brown investigation ? listen to what an attorney says could be key to the investigation URL <end>","rumor"
"504304227246538752","audio may have captured michael brown shooting URL <end>","rumor"
"504387128013246465","fbi probing alleged audio of michael brown shooting URL URL <end>","rumor"
"504419526998360064","nhl expansion to las vegas is reportedly ' a done deal . ' URL URL <end>","rumor"
"504433135036407808","gonna be unreal when las vegas goes undefeated at home every year ... #nhl #expansion <end>","rumor"
"504441156575297536","looking forward to first matchup between las vegas nhl expansion team and a canadian team URL <end>","rumor"
"504448356584677377","nhl expansion – four teams added by 2017 , quebec city , toronto , seattle , and las vegas $ 1.4 b in expansion fees <end>","rumor"
"504450741126582275","waking up late for pre-game skate in vegas like ... #nhl #expansion URL <end>","rumor"
"504453071041482753","report : #nhl expansion to las vegas ' a done deal ' URL URL <end>","rumor"
"504478567062056962","report : toronto , seattle , quebec city to join vegas in 2017 nhl expansion : URL <end>","rumor"
"504500863944376321","quebec city , seattle , and toronto to join las vegas in 2017 nhl expansion , number of nhl teams will be raised to 34 . ( howard bloom ) <end>","rumor"
"504652021601800193","#icebucketchallenge donations exceed $ 94 million . thank you for your support ! URL <end>","rumor"
"504771233557147648","maybe tupac is alive and we're dead . <end>","rumor"
"504830161993609216","still waiting for tupac to accept my als ice bucket challenge . bruh , i know you're still alive . <end>","rumor"
